	Tumor_C3L-00977	Tumor_C3L-00987	Tumor_C3L-00994	Tumor_C3L-00995	Tumor_C3L-00997	Tumor_C3L-00999	Tumor_C3L-01138	Tumor_C3L-01237	Tumor_C3L-02617	Tumor_C3L-02621	Tumor_C3L-02651	Tumor_C3L-03378	Tumor_C3L-04025	Tumor_C3L-04354	Tumor_C3L-04791	Tumor_C3L-04844	Tumor_C3L-04849	Tumor_C3N-00204	Tumor_C3N-00295	Tumor_C3N-00297	Tumor_C3N-00299	Tumor_C3N-00306	Tumor_C3N-00307	Tumor_C3N-00498	Tumor_C3N-00519	Tumor_C3N-00822	Tumor_C3N-00825	Tumor_C3N-00828	Tumor_C3N-00829	Tumor_C3N-00846	Tumor_C3N-00857	Tumor_C3N-00871	Tumor_C3N-01337	Tumor_C3N-01338	Tumor_C3N-01339	Tumor_C3N-01340	Tumor_C3N-01620	Tumor_C3N-01645	Tumor_C3N-01752	Tumor_C3N-01754	Tumor_C3N-01755	Tumor_C3N-01756	Tumor_C3N-01757	Tumor_C3N-01758	Tumor_C3N-01858	Tumor_C3N-01859	Tumor_C3N-01943	Tumor_C3N-01944	Tumor_C3N-01945	Tumor_C3N-01946	Tumor_C3N-01947	Tumor_C3N-01948	Tumor_C3N-02275	Tumor_C3N-02279	Tumor_C3N-02333	Tumor_C3N-02693	Tumor_C3N-02694	Tumor_C3N-02695	Tumor_C3N-02700	Tumor_C3N-02713	Tumor_C3N-02714	Tumor_C3N-02716	Tumor_C3N-02727	Tumor_C3N-02730	Tumor_C3N-02925	Tumor_C3N-03008	Tumor_C3N-03009	Tumor_C3N-03011	Tumor_C3N-03012	Tumor_C3N-03013	Tumor_C3N-03015	Tumor_C3N-03027	Tumor_C3N-03028	Tumor_C3N-03042	Tumor_C3N-03045	Tumor_C3N-03226	Tumor_C3N-03433	Tumor_C3N-03456	Tumor_C3N-03457	Tumor_C3N-03458	Tumor_C3N-03487	Tumor_C3N-03488	Tumor_C3N-03490	Tumor_C3N-03612	Tumor_C3N-03619	Tumor_C3N-03620	Tumor_C3N-03664	Tumor_C3N-03781	Tumor_C3N-03782	Tumor_C3N-03783	Tumor_C3N-03785	Tumor_C3N-03837	Tumor_C3N-03841	Tumor_C3N-03849	Tumor_C3N-03876	Tumor_C3N-03878	Tumor_C3N-03888	Tumor_C3N-03889	Tumor_C3N-03928	Tumor_C3N-03933	Tumor_C3N-04152	Tumor_C3N-04273	Tumor_C3N-04275	Tumor_C3N-04276	Tumor_C3N-04277	Tumor_C3N-04278	Tumor_C3N-04279	Tumor_C3N-04280	Tumor_C3N-04611
ZNF665	-1.76803535106234	-0.824497312490769	-1.09669816626727	-0.57449080132711	-1.54405449052584	-1.38093784510905	-1.63019980603641	-1.53614849091521	-1.0639971058554	-2.02266482060384	-2.02445817639846	-1.34572158395193	-1.60158754120534	-1.57618415159077	-1.35677486690327	-1.90911864810532	-1.79168749746336	-0.821254731801537	-0.591889830427488	-0.593899323433679	-0.842816655369693	-1.30991365149945	-0.971553836160019	-0.926378711838645	-1.22697186450028	-0.414014765617185	-1.45261932186184	-0.754884139746158	-0.632924189261119	-1.00326248279747	-0.753787274045108	-1.42574665816364	-1.28909074438327	-1.66651474013234	0.0246535797155679	-0.994186059642903	-0.446525034467551	-1.19665532579461	-1.23466670546127	-1.13154265855961	-0.482128783910819	-0.525169329231251	-1.61188592603658	-1.73081207228035	-1.32936144537685	-1.11140420361842	-0.970953948348177	-1.14737512082235	-1.63054242780519	-1.68007434469449	-1.65069030587771	-1.28986502872887	-0.747377954527408	-1.04230824318543	-1.14640203758882	-0.990351174587378	-1.79759457535266	-1.75314311657983	-1.11393710792429	-0.491277993250336	-1.37571854201595	-0.874549820252089	-0.831229363705864	-1.8190784048113	-1.61987620462453	-1.51149488665447	-0.933125538648722	-1.04797696453651	-1.52665181638814	-2.33693758206926	-2.17318495964014	-1.90437712638706	-1.91730690344834	-1.55690990415908	-2.22827540710819	-2.13705483340083	-1.34429698830092	-1.6358045071943	-1.68231829840545	-1.73060756121948	-1.15711290848676	-1.59427958673241	-0.785147186059899	-0.671634056496282	-2.47512797306055	-1.65179592789082	-1.80671538417466	-1.49685477829602	-1.36515476732787	-1.76045952249933	-0.942491568953189	-1.44361465755473	-1.08957545001327	-1.53894264234154	-1.8347753861446	-1.62303880515746	-1.91919054235026	-1.06140323245649	-1.98055298044498	-1.90913556330972	-1.74853315539898	-1.25135376203712	-0.885710827470483	-0.783000689480886	-2.85523321661643	-1.25700048363607	-1.19318336441843	-0.609872394408259	-1.54637189785228
ZNF667	-2.19768219533294	-1.19009000691197	-1.03498219766342	-1.32770466060609	-2.09590365085136	-1.25408238729689	-2.18105510418615	-1.55181044276701	-1.78862034160465	-1.93652568121648	-2.24354627089558	-1.93035077934642	-1.08935018790093	-1.45760664338999	-1.84477344884856	-2.24519352180323	-2.31590017090454	-0.860681401629358	-2.25485457438232	-2.3518659673177	-2.32441437622437	-1.67113736531773	-1.4288882591194	-2.32894636169935	-1.03854601799056	-1.62857462775793	-1.48776242045751	-2.53761119413148	-2.24608481971172	-1.566349891188	-2.17619105711357	-1.68777688680612	-2.26319713888133	-2.0519391784563	-2.30457377589565	-1.76155230239913	-1.92552931647402	-1.98244129488688	-2.15818382902682	-2.22435146079177	-0.929592252922134	-1.60695507817685	-2.25899512334988	-1.50379697585246	-1.62734101729655	-2.22219713374357	-2.38394204217643	-1.71611749970736	-1.21192837347223	-2.11285108925255	-1.05858046218148	-1.9202168932006	-2.11246880225782	-2.01211424356092	-1.96470145134405	-1.82103505234569	-1.09946149366116	-2.24645133867368	-2.32165038329309	-1.14922116476222	-1.85442480509403	-1.88628590558928	-1.58342375548522	-1.17463076633582	-2.42913805544182	-1.54387901003401	-1.41424937690099	-2.0225128682798	-1.43203546825859	-1.21665007744162	-2.00933112476072	-2.560789539242	-1.93507390082846	-1.59837359712908	-2.43054581341006	-1.71492233014847	-2.11295282020459	-2.20133332712434	-0.907709704660215	-2.33945614314979	-1.88823822943	-1.91899352392823	-1.57507804876684	-1.06346019728126	-2.13700738716938	-1.05093071034748	-2.03359433868544	-1.42533852058776	-2.32747877061511	-2.01597985967338	-0.976753322833449	-2.2168796941901	-1.64900194085373	-2.41751547468759	-2.26668645058531	-1.70062721137342	-2.58919251016628	-1.51579629960396	-1.9287500640299	-1.89807608810484	-2.43770366501652	-1.30909358990975	-2.36596298267498	-0.949423795775401	-1.63067381109694	-1.96429364930586	-2.28802544182231	-2.04913183572426	-1.34993286816304
ZNF668	3.63447831638749	1.74108892848143	2.99279575286967	3.26648715345825	2.9830773254226	2.63568638581344	3.24899060519412	2.43110549203776	2.55841678733897	2.27244093268063	2.73531728824673	2.38715440248041	2.02031091091131	2.09742296220576	2.04361276863713	2.76941112501842	3.41741013880557	1.20834992848611	2.22011397012903	3.20464024970324	3.05537931752643	2.10296995673077	2.38121884018697	1.98136528337867	1.7731254515295	2.60831858284595	3.52852273630609	2.172456284545	2.73131526053465	2.69541375669709	3.14073209037696	2.90609714267385	2.66024138174415	3.32776546623386	0.674534438244023	2.67406850412127	3.21058640558644	3.17994599877475	2.85482020852789	3.60270219170249	1.55041541602232	2.31518818074602	2.87574058261554	3.23905769638696	2.0414313871503	1.70779997189012	1.94922175943147	3.48707447427315	2.28476823995759	2.30223716167539	2.99751523839964	3.11786454702694	2.64920694022105	3.31375637453629	2.83760176221908	1.8847850851735	2.68023577726617	3.58266191437804	3.03993600402549	1.52912727070928	3.27585270101357	3.16340631209804	2.82281056183996	3.24258853474386	3.32750393157207	3.56170866193594	1.37254284707372	2.44170306723691	2.69725656364917	2.46486720872248	2.9578615501664	2.34961219557955	4.00129693817907	3.25654456078255	3.20491656696504	3.45964752141357	2.30240831907824	2.73843763737282	2.1054922537912	2.54397232080632	3.22752817042578	3.66621423720299	2.20096273696755	1.11908158608635	2.93228990084614	2.36067147385319	2.92736695258073	3.05414350448839	2.90483537578356	3.24193632019548	0.915500038023849	3.2040666088231	1.87548393946517	2.91241310950835	3.13807626433706	2.10614056765528	2.80201665780419	3.25236740289689	3.48931316738852	3.69853612712615	2.74588739569714	0.087053536525317	2.27685995639462	0.749318368360212	2.11811817075434	2.10869186520059	3.23298947369139	3.33373028320201	2.55031544094804
ZNF669	1.68845912804971	2.67028659111105	1.04345512531523	1.20490912423649	2.50197792680684	1.74177993169443	2.64233738805074	1.74607734632233	2.14742695933379	2.51217016796059	1.86734603481877	2.6525159251432	1.02744826995273	2.52576948898723	2.15864303604489	3.04336532086612	2.3103557243054	2.20948933584524	2.66060734465741	1.71385523278106	1.75390522919362	2.73023138013906	2.48620660645913	4.15821396515834	1.81840083672439	3.26980181109687	1.48125639605678	2.18894274631048	2.25765185017527	1.81076470752361	3.78464187143926	2.49257165217646	1.77840999235436	2.53748038263249	4.16667164468475	2.04810976629837	2.58898465267774	2.19626594976566	2.49207865941366	1.80137384857968	3.16935031538781	2.79242995981134	1.9043727380993	1.46448051762987	2.22067627552905	2.78783626824751	2.71645046476287	1.33108641267055	2.44949521958667	2.33191019291697	0.732906487271263	1.30778071402862	2.15734470181931	1.65571162470511	1.79302136977884	2.27414551907537	1.53587822671215	1.16683182276962	2.34425559881708	3.88983854597286	1.43032420865103	1.11653441853882	1.57593100301306	1.4664437167429	1.59734894669197	1.87875114707006	3.3872226415259	2.21466540926972	2.44023708045719	2.05924372595033	1.9442627108407	2.26502432170889	0.608425826642234	1.67168451291452	1.59184945106184	0.95095284602919	3.08174489768089	2.96090826308166	1.63910448612792	2.7396740010783	1.40210675286896	1.82097539930771	2.16801831145393	2.62831215512789	1.20726161080454	2.02094712943241	1.74696147683457	1.76481085680898	1.6601136110271	2.03652052180233	3.61733725908129	1.6525467808336	3.2722771444994	2.66228849805589	2.85252255148064	3.27693569526071	2.60365519588244	1.06884568177158	0.848253201708349	1.15525737479086	3.43257390051535	4.08291681422039	1.87281414005222	3.27095767039001	1.81394752674091	2.79093449393048	2.30502604530837	1.05641957921838	2.8199846765918
ZNF670	2.16497409502505	3.3906908367138	1.11024784241054	1.24028621791457	2.82770354797647	1.57706756581807	2.42643519954295	2.35114369567566	4.70387835501714	3.31067961497348	1.90920936506863	3.2694800374788	0.671309812048277	3.96441326879697	1.68608697802033	2.76443435361503	2.39348647310954	3.37614558711948	2.47142046675434	1.19181381316485	1.59927871424955	1.67606897399744	2.32315781721565	4.56937045716984	1.76135312552421	3.56535034822479	1.36313785408282	2.35279524494062	2.47070616581159	1.07531025210871	3.54059824318605	2.0617947274892	1.60415816892248	2.5778689179076	5.4226794381285	1.6987122533442	2.13825448215616	1.99416684402737	3.07090682204161	1.83018436757498	4.14232637259831	4.55170227467701	1.84554813098795	1.18260546216387	2.35473225037144	3.33440591909024	2.74688806707465	1.62842475204221	2.9331322970159	1.69706383913916	0.786624048579496	1.1164629561115	1.90575393924631	1.31965313762145	0.900602508503218	2.64354328909227	1.1178432659546	1.02203589716514	2.07837565379978	4.61276560821845	1.50479892443869	1.22332778981161	1.29454173204568	0.838699995637106	1.21071324391413	1.64993079223045	3.54454800360231	4.89819160729252	2.89058312854007	1.14190723815852	2.02587983970441	4.05841309565069	0.994867775857994	1.38446289673979	2.96329753664971	0.790454344516247	2.82085495729482	3.88989567851445	1.87015110304668	2.277319740668	1.02012040679945	2.01256585604552	2.32283157852669	1.05574888939279	2.40834844829469	0.920955203325804	2.22806177673086	1.61179799630794	2.29771146140857	1.92426680288666	4.17882384769919	1.38429851974246	3.14848010562081	2.98434381945791	2.82478456359674	3.04283438792996	3.49834886306819	1.04682049140288	0.96234949426349	1.18580406245217	3.93903172946654	5.91382439977017	1.32151411635155	4.36365065539491	1.65940505372635	3.66934122338655	2.86225068243354	0.349472797853688	2.58038787575412
ZNF671	-1.07019964105828	-1.8433809995235	-0.144833758494472	-0.54968028207666	-1.77905254330506	-0.395122348829141	-1.86998435141781	-1.54506365548979	-1.10165693444546	-0.872350757331863	-0.674295773438599	-1.71969901326037	0.325199325632396	-0.528909296951383	-0.667265913452559	-2.24802256188588	-2.14985054929736	-1.83939417821044	-2.04161542375532	-1.61717097410934	-1.18716860017094	-0.43439489586271	-1.25684952610704	-2.48911827245052	-0.0413926778940255	-2.06717199203432	-0.292597378344368	-1.57460568509474	-2.22946567422334	0.303226784799528	-2.6229857761997	-2.33939460486868	-1.38373988436068	-2.2214899842005	-3.04604633429225	-1.18480699714128	-1.4891664314196	-0.859650859759414	-2.55085023233468	-2.05245676703082	-0.782739025318818	-1.73530004420282	-1.65915560053748	-0.865049996100741	-1.10348089816548	-1.30157620259432	-1.5277768626244	-1.0746079036296	-1.3303157539627	-0.180020332363352	0.519222424197967	-0.128783172191066	-1.13677364184374	-1.71649085185267	-0.206819114209859	-1.22558114397484	0.935168104763422	-1.5260501013847	-1.23330767682362	-2.06682456821292	-0.0865185857802015	-0.451070741354213	0.104962511353443	0.649295339647648	-0.408458375594941	-1.30460703803741	-1.82825020551946	-1.1417537803039	-2.57414998945187	0.00569544927941328	-0.797034338943092	-1.35738278514799	-0.8592413289678	-1.95831653348391	-2.04054413313018	-0.128780046679396	-1.4823656112078	-2.31845604300063	0.478160470640542	-1.84763120669228	-0.160171747388209	-2.03399222758563	-1.89857373336582	1.51857886387222	-1.06365911212946	1.20062917920816	-2.21168290618113	-1.2199877081928	-2.52421904486738	-0.982430801351204	-2.19392143628012	-0.988980064788424	-0.558963100165845	-2.33201419421507	-2.24650802827018	-1.71063105657897	-2.01248562888132	-1.12768657016922	-0.187198392904803	-0.75907746353871	-2.50970369370097	-2.36309745781365	-0.486318111062849	-0.831329299669247	0.0867382791290877	-1.52950871858401	-2.21158290132069	-1.76006668910405	-0.452101314415548
ZNF672	-3.05336438985553	-1.35224813842165	-2.49103621454317	-2.24842683915292	-2.42087971381191	-3.05795649360173	-1.5584900019692	-1.57837000573173	-1.02622379461327	-1.30265551373045	-2.80964044118763	-0.794833754268935	-1.77979485618517	-1.18305100394512	-1.89668175770319	-2.26342388685248	-2.7482956443006	-0.600283226118123	-1.81674342680108	-2.10648227479588	-2.42775533580151	-2.03336008484688	-1.63171284725638	-0.726950614992894	-1.11860475513258	-1.56524165123112	-2.65660691392273	-0.471075749039865	-1.58304341394466	-2.35840060448083	-1.82848191303825	-2.24840722042229	-1.95004551045486	-2.32454469278986	-1.40504685381903	-2.63141606206967	-2.19122667581606	-2.58771134529265	-2.19915909936584	-2.67584005505953	-1.0521310766331	-1.3523199195182	-2.6472078748515	-3.0113452038345	-2.36268368968617	-1.87649464302773	-1.76857889269967	-2.78495816267019	-2.44929890296806	-2.30136726991248	-2.21757141363008	-3.21644583532286	-2.34674098264284	-2.88453163272031	-2.19320626094905	-1.45527788398451	-2.25833933865948	-2.17395860418575	-2.25457721968734	-0.0639605359262613	-2.76033654324391	-2.25622610901557	-2.30880489322054	-2.15555299034413	-2.3671896026849	-2.24545490574811	-1.21724063206911	-0.753862571877494	-1.23914594713298	-2.24585236022667	-2.39717051478784	-1.14035056307024	-2.54490463421045	-2.05735510791249	-2.10022661050344	-2.41168668807663	-2.21154003809754	-1.87458468532725	-2.04158997518357	-2.28539891044372	-2.23807519701368	-2.34143452311072	-1.54934468312808	0.407767769825756	-1.43460713156827	-1.98685640737761	-2.11399525559736	-2.48089309710309	-1.12692740735678	-2.36794945535387	-0.589375121102523	-2.45683225461814	-1.61783734984367	-2.15468043591111	-2.41753722193925	-2.25708324777014	-1.94086558264279	-2.29144261581869	-2.31643056027503	-2.88475583466604	-1.27002743419957	-0.714328739998326	-1.5786555315576	-1.37010109159135	-2.23397556173289	-1.13480816088946	-1.91189454452461	-1.59830642929403	-2.6032741827825
ZNF674	1.16668438001252	1.98508709559738	1.59183518045114	1.57471297385577	1.85234198563853	1.70211074751601	1.74483325892893	1.3036172173341	3.5059250951745	1.61576089773335	2.35006662665305	1.32369942233691	0.693863302301593	1.45173308918716	1.14274712880832	2.39938452273957	2.0056318877216	1.92112273057365	1.63397603285251	1.66712118402803	1.79125276886431	1.46100616195051	1.60612770437638	2.2252501492762	0.141830081819282	1.7432963058784	1.1393566660905	1.330473554464	1.82595111868201	1.63494745038541	1.32894608435843	3.31708615948484	1.18106453195337	2.32573014806714	3.85061468760764	1.30253874152592	1.26828623541873	1.52483712376894	1.83844664968483	1.07408653912051	0.652691211826193	1.54507867516207	1.17372791023822	2.84851908454923	1.57868965575845	2.20684717921466	1.22123657592386	1.67354429844392	2.03140790008259	1.61338251411546	1.05564714873363	2.03531555912328	1.16239805377526	1.2154948827066	1.18350488945475	0.764627127104289	0.973075389089872	1.34923717940732	1.85983949265456	1.23124425435461	1.20033444483939	1.66076904118108	1.50590983705793	0.675275176290487	1.8781755577461	1.91431212598752	1.71475183329649	1.03355529526202	2.00514091608303	1.56627429428038	1.18529124872187	2.83871283929685	0.949039534734282	1.69992511057932	2.08736873279916	1.13568360179653	1.59874530202898	3.19820804204642	1.42513708985977	1.36746573571184	0.964048603284996	1.43463286800671	3.55102469219233	0.0869879998653564	1.37221811807432	0.543313790503899	1.52266016486278	1.76639633907698	1.5200944992882	2.17510765291308	2.25546198965751	1.10319626022106	1.3326487116471	1.60505235887826	1.29426099592673	3.10010698580972	2.0204555586136	0.765471482578478	1.17371374544272	1.58440762662806	2.59013323207602	3.33685633890321	1.12314012734812	2.17281434797513	1.21728682004773	1.75289486770827	1.94770593095721	1.08646815314266	1.65285587070167
ZNF675	-0.671993376445975	-0.632745983209097	-0.799446154767208	-1.5363489647053	-1.02248659604155	-0.72926127809056	-0.473198802297304	-1.46629767583977	1.19520334236647	-0.77213990151912	-1.06396185758127	-1.21691894094878	-0.916018972165509	-0.2716748562102	-0.713551652181456	-0.335716745064314	-0.928685185565005	0.38191698319845	-0.349462121208106	-0.252763376072174	-0.193171578612101	-0.635019521617766	-0.359389464592422	-0.568517910823663	-1.06264982797032	0.247788803240701	-0.751112475880448	0.163871002984955	-1.10381424293521	-0.604166663375584	-0.883051591571689	-0.255092800923287	-0.645804912526651	-0.851311670000832	1.21103509002017	0.339788557384862	-0.515082322153389	-0.423465124587673	-0.973120108295566	-0.589722807507635	-1.68273995186011	-0.888200706660338	-0.801806003627056	-0.974986125869357	-0.485023479745894	-1.2314894745655	0.804851462781656	-0.498837349084792	-0.680568781708031	-0.719865152714372	-1.17178618901835	-0.424337746367192	-0.252092128518413	-0.173556055111202	-0.440110773746394	-0.311336752807609	-0.453414951808554	0.0804917578333071	-0.431060798093204	-0.840748140982736	-0.341122724886842	-0.885994556177992	-0.618246264122912	-0.700706171883092	-0.450977445299395	-1.109952529759	-1.88676303455276	-0.578210021785487	-1.81101807018539	-0.687600296045954	-1.0983758495262	-0.212188688119345	-0.140676878392833	-1.02020616572484	-0.426356569395424	-0.357400661044844	0.2661834399473	-0.512007414687827	-1.57772959318753	-0.74000455322647	-0.662589001248662	-1.25604428915258	-0.845682988990821	0.194772510591223	-0.826986193535332	-0.717000188523614	-0.963491963244242	-0.558377798452862	-0.3104125660196	-1.08844740231573	1.48469486451773	-0.698301645943386	-0.792958001863169	-0.625950491631929	-1.03194355010282	-0.15745600614127	-0.362823003100177	-1.17778499197312	-0.574228488767848	-0.658807252063059	-0.607698629501966	1.15441412138611	-0.513861944341894	-0.674378056594963	-0.484659300916797	-0.489879200435844	-0.807640483503191	-0.146847580984748	-0.423732607825782
ZNF676	-2.8288870481687	-1.29291969074681	-1.70222794979032	-2.29849969172911	-2.34520386771096	-2.04579095045607	-2.62818948133681	-2.05223461692105	-1.84734151232877	-2.30582675215434	-2.62646448088242	-2.14749153255877	-1.27030532507517	-2.35673998322218	-2.49120813698752	-2.74189317844527	-2.75841697934327	-1.66608519633587	-2.62515499283641	-2.68595213616894	-2.66690634204884	-2.89247357247207	-2.48856145774562	-2.39626182208851	-2.00604447813957	-2.44271641911	-1.86130983439483	-2.42379742709079	-2.46512539973323	-1.8939701455146	-2.5369612196082	-1.98233671181922	-2.80317716930349	-2.62207977787531	-1.83619041471844	-2.48008662255175	-2.64793355384342	-2.84969135670646	-2.75679991181271	-2.55402844606143	-2.27529318542336	-2.34799920863399	-2.61789332936968	-2.38851581725439	-2.3096571191029	-2.41051819693706	-2.39466135216984	-2.20993249826257	-2.48959499003531	-2.67294478032347	-1.67120966667101	-2.47894630739533	-2.57038245712524	-2.79257425443826	-2.6647369366346	-2.58565203543806	-1.84910991811611	-2.13908956941797	-2.79078292757454	-1.968404880552	-2.38311284286724	-2.1628483766011	-2.4548116493353	-1.79634668469075	-2.86089934792932	-2.10081744957869	-1.90016084090422	-2.5690822553492	-1.6406578994643	-1.87814117850177	-2.48354115321013	-2.28457022986839	-2.38156172530205	-2.24196149570362	-2.23442555074115	-2.0936822417055	-2.46288016752552	-2.46932495351974	-1.8552495396774	-2.57337481762776	-2.50765832077535	-2.55099952208258	-1.64863161429109	-1.49469009112977	-1.79175169219428	-1.57661974041053	-2.3726403148781	-2.64250089655658	-2.29356921646267	-2.46482851314253	-2.2852159946186	-2.44357293148703	-2.68350157316807	-2.67594933262205	-2.69938897385388	-2.43275780241332	-3.14335012380816	-2.29437654511125	-2.32240498551467	-2.21900860474125	-2.5870444152094	-1.82097190832887	-2.78010101659526	-1.81161210458181	-2.73028369325427	-2.1949256324957	-2.78770238205622	-2.21901755715601	-2.14982846319177
ZNF677	-2.77857160276085	-1.83433591761974	-1.45397478533578	-1.44846402542406	-2.76080628072614	-1.72568794571054	-2.47893659328527	-2.15476903194711	-2.32417089764796	-2.46177561562911	-2.26787124626433	-2.2851084005661	-1.56419581644764	-1.77022314304127	-2.35197009419527	-2.51980306275395	-2.7230079940716	-1.42953268809003	-2.00983234622105	-1.52872892862691	-2.34766026520824	-1.67507508567102	-1.76904379839139	-1.94756547779951	-2.25870071381171	-1.52055786661541	-2.14530659054759	-2.49677509504611	-1.8804326323684	-1.65612329082223	-2.12967686621209	-1.56956636885918	-2.28597246620084	-2.86757191588176	-1.8087235487631	-2.05968221508526	-1.80863676177885	-2.31786775952927	-2.36768258666114	-2.47935237536689	-1.5391561260681	-2.1686400343036	-2.68924091758877	-1.98703580817913	-2.21810799695977	-2.62982053531317	-2.57317997832284	-2.1346149231001	-2.07390651687789	-2.39749501159057	-1.96420575529148	-2.32663015737202	-2.1133372372168	-2.41948374035783	-2.04277403188091	-2.42854978475611	-1.80760661809246	-2.34059521196021	-2.38842321403462	-1.77214176376191	-2.08984751066941	-2.20408192456249	-1.72456854168465	-1.80082420384026	-2.45329683228838	-2.25281984519253	-1.94200032351407	-2.54594475831144	-1.7964033247134	-2.05743373764163	-2.74912099772712	-2.94728481589519	-2.86188242804681	-2.10348146716276	-2.64712769148908	-2.27963486118899	-2.50438231554879	-2.48924040358655	-1.66452616974242	-2.48865226630075	-1.98890553260399	-2.63298199851165	-1.72297869696323	-1.7073530515401	-2.56134467839875	-2.01321343347305	-2.37695022898868	-2.11905529839648	-2.63855902193413	-2.89644012442679	-1.24946073490246	-2.30001256424992	-2.14380227339645	-2.63227118167828	-2.70274447682981	-2.14217129190256	-2.91687184160615	-1.82251676198565	-2.38836628847239	-2.50391540507979	-2.62366743453282	-2.02902927166104	-1.75038470194071	-1.34104240252884	-2.41643543815583	-2.50208091189992	-2.60158195187938	-1.81857138947088	-2.27882507871348
ZNF678	0.0902540948239272	1.31885495927998	0.752863193668636	0.49584131582698	0.864593755728339	0.829012549285847	0.344933365456461	0.695974852677046	1.38842496367368	1.01888625181245	0.907194031248479	1.20806080078632	0.655930976784121	1.84168226231148	0.48223550614329	0.62506452631927	0.377647932344474	1.44070931279658	0.660960943311548	-0.321845999221841	0.0470050529342721	1.08932125307052	1.17167091113622	1.49576044221546	1.2899141932422	1.13746324227825	0.804178110059308	0.367990717229443	0.913735405533068	1.37893030604293	1.32276618239218	0.709480610730936	0.00689305731442507	0.639757010910818	1.83676758978615	0.59886528721073	0.414376975403127	0.639192732182828	0.46008064573927	-0.0831662372719953	2.01005990663125	2.10457286917537	0.293611412354296	0.531219608552	1.16091981476502	1.7067282756726	1.01791868587048	0.344004735864954	1.5174085054501	0.991027112923549	0.791906039223302	0.535184172541923	0.667796957808797	-0.281548706545427	0.502579105468403	1.23635050257659	1.77851924571026	-0.914398396835393	0.422770087708357	1.32775688481859	0.789351291936962	0.58307254267563	0.873010802736965	0.889417662756199	0.126946929467181	0.164890147297928	1.84453497471392	1.34199743168031	0.646575510768845	1.41847064298175	0.0504028749290575	0.766178305288039	-0.524547605756877	-0.407392203529039	-0.570432990851437	-0.0999802231198007	1.47431423603516	0.899172112690196	1.96653630850183	0.253214400473275	0.124526731906709	0.102004075879564	1.24153968450936	2.06192009525934	0.0726663958045036	1.54995215730975	-0.203447594398577	0.749751088617693	-0.314233820894457	0.502953426899956	1.85171618196496	-0.44144578057816	1.89875315164916	0.584219476337901	0.728350728202902	1.64803376304911	0.212786101529292	-0.178948281486114	-0.12809646723141	-0.36729432444873	0.788572514698144	2.19081899528534	0.217623399698315	2.73178823551664	1.30821476946698	1.37332055885407	0.509108345269931	-1.18354984359023	1.92596706303807
ZNF680	-0.50755388186754	0.954520870029903	0.233859694231809	-0.329159363865226	0.20364332570695	0.239622568152731	-0.24287139859303	0.000240985161116642	1.63456873612918	-0.0106968621512663	0.0975441370991425	0.427074287112849	0.0330001869187019	1.20593677067032	-0.365658115167102	0.107083008910045	-0.30097960851723	1.94814200064797	0.344763578704953	-0.563978410441931	-0.452918135770156	0.367188956231455	0.0377970827360426	1.34288338214039	0.676631158923468	1.08216964804789	0.0160521110231002	0.0421695767799844	0.38998963339871	0.303416719924905	1.30648012785974	0.283475930642505	-0.436089238235154	0.0129379528467817	1.87198838575951	-0.0207722398402718	0.203219921042181	-0.0339901023392349	-0.264357288387782	-0.457837986830898	0.84523553216959	1.13572605496353	-0.2947381359454	-0.202633821149783	0.335573564518159	1.3160996390438	0.356866403767497	-0.0835760624334796	0.535820533096535	-0.256752689445822	0.0705635310176256	-0.18896605626261	-0.0819198363875706	-0.457621630343965	-0.270578870782765	0.190065085665868	0.140828607588038	-1.20766281639612	-0.260090075594513	0.999592011335621	0.0930050761419052	-0.191252602597866	-0.145231749205847	-0.308503034500509	-0.731986063489954	-0.619097948526599	0.673167529387172	0.446173460587118	-0.68483170805032	-0.335104190727762	-1.10919207447058	-0.472253527277447	-0.865601678207754	-0.548615687200647	-0.891848087717267	-0.894168931247428	0.377018682649739	0.00408061352500055	0.36460457578219	-0.134752947310805	-0.664109107798811	-0.469964068728049	1.07620512184742	0.0240155424292785	-0.489902860357366	0.0577795763257667	-0.827646817253843	0.095979486209437	-0.929782593933411	-0.658819938813674	1.73021470078722	-1.05914697606595	1.1313583630797	-0.0767326049437312	-0.16616957288294	0.665178145231026	-0.502039750357532	-0.582052122383106	-0.855498564314204	-0.936201249573927	0.348648715388081	2.12677102510495	-0.479541263551606	2.12278164363897	-0.360548377366987	0.545283929145166	-0.291127217598026	-1.27361791958231	0.607163634010432
